"","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc","Time_of_day","regions"
"340",2021,12,15,"2021-12-15",18H 28M 0S,3,"IA",19,0,0,0,0,500,0,42.8998,-93.7488,42.9709,-93.7134,5.23,60,1,1,1,197,81,0,0,0,"Afternoon","Midwest"
"341",2021,12,15,"2021-12-15",18H 38M 0S,3,"IA",19,0,1,0,0,1e+05,0,42.8225,-93.2513,42.8986,-93.1937,6.01,80,1,1,1,69,0,0,0,0,"Afternoon","Midwest"
"342",2021,12,15,"2021-12-15",18H 40M 0S,3,"IA",19,0,2,0,0,250000,0,42.7153,-93.114,42.8037,-93.0284,7.49,90,1,1,1,69,0,0,0,0,"Afternoon","Midwest"
"343",2021,12,15,"2021-12-15",18H 44M 0S,3,"IA",19,0,0,0,0,500,0,42.9664,-93.1375,43.0012,-93.107,2.86,40,1,1,1,33,0,0,0,0,"Afternoon","Midwest"
"344",2021,12,15,"2021-12-15",18H 48M 0S,3,"IA",19,0,1,0,0,50000,0,43.4643,-93.6889,43.5025,-93.6679,2.85,90,2,0,1,0,0,0,0,0,"Afternoon","Midwest"
"345",2021,12,15,"2021-12-15",18H 48M 0S,3,"IA",19,0,1,0,0,50000,0,43.4643,-93.6889,43.4997,-93.6704,2.62,90,2,1,2,189,0,0,0,0,"Afternoon","Midwest"
"346",2021,12,15,"2021-12-15",18H 50M 0S,3,"MN",27,0,0,0,0,0,0,43.4997,-93.6704,43.5025,-93.6679,0.23,90,2,1,2,43,0,0,0,0,"Afternoon","Midwest"
"347",2021,12,15,"2021-12-15",18H 53M 0S,3,"IA",19,0,1,0,0,10000,0,42.8866,-92.9117,42.941,-92.8767,4.17,200,1,1,1,23,67,0,0,0,"Afternoon","Midwest"
"348",2021,12,15,"2021-12-15",18H 54M 0S,3,"IA",19,0,0,0,0,500,0,43.2076,-93.0698,43.2536,-93.0388,3.54,60,1,1,1,33,0,0,0,0,"Afternoon","Midwest"
"349",2021,12,15,"2021-12-15",18H 58M 0S,3,"MN",27,0,1,0,0,0,0,43.6155,-93.6294,43.658,-93.5873,3.61,75,1,1,1,47,0,0,0,0,"Afternoon","Midwest"
"350",2021,12,15,"2021-12-15",18H 58M 0S,3,"IA",19,0,0,0,0,5000,0,43.3432,-93.2481,43.468,-93.1895,9.11,80,1,1,1,195,0,0,0,0,"Afternoon","Midwest"
"351",2021,12,15,"2021-12-15",18H 59M 0S,3,"IA",19,0,1,0,0,490000,0,42.9847,-92.8534,43.0671,-92.7834,6.7,80,1,1,1,67,0,0,0,0,"Afternoon","Midwest"
"352",2021,12,15,"2021-12-15",19H 1M 0S,3,"IA",19,0,0,0,0,50000,0,41.6317,-93.0505,41.7079,-92.9846,6.27,100,1,1,1,99,0,0,0,0,"Evening","Midwest"
"353",2021,12,15,"2021-12-15",19H 3M 0S,3,"MN",27,0,1,0,0,0,0,43.6725,-93.5453,43.6927,-93.5281,1.64,25,1,1,1,47,0,0,0,0,"Evening","Midwest"
"354",2021,12,15,"2021-12-15",19H 6M 0S,3,"IA",19,0,1,0,0,1150000,0,43.1117,-92.925,43.1307,-92.9009,1.79,65,1,1,1,67,0,0,0,0,"Evening","Midwest"
"355",2021,12,15,"2021-12-15",19H 9M 0S,3,"IA",19,0,0,0,0,15000,0,43.4877,-93.0627,43.5213,-93.0401,2.63,50,2,0,1,0,0,0,0,0,"Evening","Midwest"
"356",2021,12,15,"2021-12-15",19H 9M 0S,3,"IA",19,0,-9,0,0,0,0,43.4877,-93.0627,43.4997,-93.0559,0.9,50,2,1,2,195,0,0,0,0,"Evening","Midwest"
"357",2021,12,15,"2021-12-15",19H 10M 0S,3,"MN",27,0,0,0,0,15000,0,43.4997,-93.0559,43.5213,-93.0401,1.73,50,2,1,2,47,99,0,0,0,"Evening","Midwest"
"358",2021,12,15,"2021-12-15",19H 10M 0S,3,"MN",27,0,0,0,0,0,0,43.5323,-93.3052,43.5648,-93.2781,2.62,100,1,1,1,47,0,0,0,0,"Evening","Midwest"
"359",2021,12,15,"2021-12-15",19H 10M 0S,3,"MN",27,0,1,0,0,0,0,43.5373,-93.1981,43.6198,-93.1425,6.34,100,1,1,1,47,0,0,0,0,"Evening","Midwest"
"360",2021,12,15,"2021-12-15",19H 11M 0S,3,"MN",27,0,2,0,0,0,0,43.7976,-93.4927,43.8261,-93.4746,2.17,55,1,1,1,47,0,0,0,0,"Evening","Midwest"
"361",2021,12,15,"2021-12-15",19H 11M 0S,3,"MN",27,0,1,0,0,0,0,43.508,-93.0741,43.5683,-93.0568,4.26,75,1,1,1,47,0,0,0,0,"Evening","Midwest"
"362",2021,12,15,"2021-12-15",19H 15M 0S,3,"IA",19,0,1,0,0,255000,0,43.0974,-92.483,43.1485,-92.4463,3.99,180,1,1,1,37,0,0,0,0,"Evening","Midwest"
"363",2021,12,15,"2021-12-15",19H 15M 0S,3,"MN",27,0,0,0,0,0,0,43.6113,-93.2505,43.6877,-93.1678,6.71,100,1,1,1,47,0,0,0,0,"Evening","Midwest"
"364",2021,12,15,"2021-12-15",19H 17M 0S,3,"IA",19,0,0,0,0,420000,0,43.1713,-92.489,43.2302,-92.4327,4.96,50,1,1,1,37,89,0,0,0,"Evening","Midwest"
"365",2021,12,15,"2021-12-15",19H 23M 0S,3,"IA",19,0,0,0,0,90000,0,43.2595,-92.3979,43.3265,-92.325,5.91,45,1,1,1,89,0,0,0,0,"Evening","Midwest"
"366",2021,12,15,"2021-12-15",19H 29M 0S,3,"IA",19,0,0,0,0,6e+05,0,43.3085,-92.2811,43.3621,-92.2322,4.44,45,1,1,1,89,0,0,0,0,"Evening","Midwest"
"367",2021,12,15,"2021-12-15",19H 31M 0S,3,"IA",19,0,0,0,0,250000,0,43.3203,-92.2087,43.3771,-92.1608,4.6,90,1,1,1,89,0,0,0,0,"Evening","Midwest"
"368",2021,12,15,"2021-12-15",19H 33M 0S,3,"MN",27,0,0,0,0,105000,0,43.894,-93.0592,43.9866,-93.0492,6.42,75,1,1,1,147,0,0,0,0,"Evening","Midwest"
"369",2021,12,15,"2021-12-15",19H 37M 0S,3,"MN",27,0,1,0,0,210000,0,43.7419,-92.4836,43.7872,-92.4616,3.32,85,1,1,1,99,0,0,0,0,"Evening","Midwest"
"370",2021,12,15,"2021-12-15",19H 42M 0S,3,"MN",27,0,0,0,0,265000,0,43.7763,-92.37,43.8355,-92.3277,4.6,80,1,1,1,45,0,0,0,0,"Evening","Midwest"
"371",2021,12,15,"2021-12-15",19H 48M 0S,3,"MN",27,0,0,0,0,275000,0,43.6699,-92.0805,43.677,-92.0834,0.51,40,1,1,1,45,0,0,0,0,"Evening","Midwest"
"372",2021,12,15,"2021-12-15",19H 50M 0S,3,"MN",27,0,1,0,0,10000,0,44.1934,-92.9007,44.2299,-92.83,4.33,75,1,1,1,39,49,0,0,0,"Evening","Midwest"
"373",2021,12,15,"2021-12-15",19H 51M 0S,3,"MN",27,0,1,0,0,230000,0,43.6878,-92.0736,43.7112,-92.0594,1.77,75,1,1,1,45,0,0,0,0,"Evening","Midwest"
"374",2021,12,15,"2021-12-15",19H 51M 0S,3,"MN",27,0,1,0,0,0,0,44.2085,-92.9385,44.2625,-92.8917,4.39,75,1,1,1,49,0,0,0,0,"Evening","Midwest"
"375",2021,12,15,"2021-12-15",20H 1M 0S,3,"MN",27,0,1,0,0,40000,0,43.8184,-91.9031,43.8346,-91.8949,1.19,250,1,1,1,45,0,0,0,0,"Evening","Midwest"
"376",2021,12,15,"2021-12-15",20H 2M 0S,3,"MN",27,0,1,0,0,95000,0,43.7464,-91.7757,43.7754,-91.751,2.35,75,1,1,1,45,0,0,0,0,"Evening","Midwest"
"377",2021,12,15,"2021-12-15",20H 3M 0S,3,"MN",27,0,1,0,0,65000,0,44.1342,-92.1343,44.188,-92.1031,4.03,40,1,1,1,157,0,0,0,0,"Evening","Midwest"
"378",2021,12,15,"2021-12-15",20H 6M 0S,3,"MN",27,0,1,0,0,3e+05,0,43.7582,-91.6525,43.8469,-91.5727,7.31,250,1,1,1,55,0,0,0,0,"Evening","Midwest"
"379",2021,12,15,"2021-12-15",20H 10M 0S,3,"MN",27,0,0,0,0,95000,0,43.9605,-91.7908,43.9696,-91.7892,0.63,40,1,1,1,169,0,0,0,0,"Evening","Midwest"
"380",2021,12,15,"2021-12-15",20H 17M 0S,3,"MN",27,0,1,0,0,125000,0,43.9965,-91.58,44.0542,-91.5245,4.85,40,2,0,1,0,0,0,0,0,"Evening","Midwest"
"381",2021,12,15,"2021-12-15",20H 17M 0S,3,"MN",27,0,1,0,0,1e+05,0,43.9965,-91.58,44.023,-91.552,2.3,40,2,1,2,169,0,0,0,0,"Evening","Midwest"
"382",2021,12,15,"2021-12-15",20H 19M 0S,3,"WI",55,0,1,0,0,25000,0,44.023,-91.552,44.0542,-91.5245,2.55,40,2,1,2,121,0,0,0,0,"Evening","Midwest"
"383",2021,12,15,"2021-12-15",20H 23M 0S,3,"WI",55,0,0,0,0,520000,0,44.0059,-91.4558,44.0115,-91.4432,0.74,25,1,1,1,121,0,0,0,0,"Evening","Midwest"
"384",2021,12,15,"2021-12-15",20H 53M 0S,3,"WI",55,0,1,0,0,110000,0,44.4995,-91.1829,44.5326,-91.1546,2.68,70,1,1,1,121,53,0,0,0,"Evening","Midwest"
"385",2021,12,15,"2021-12-15",21H 0M 0S,3,"WI",55,0,0,0,0,0,0,44.6017,-91.0761,44.6827,-91.0009,6.71,75,1,1,1,35,0,0,0,0,"Evening","Midwest"
"386",2021,12,15,"2021-12-15",21H 2M 0S,3,"WI",55,0,0,0,0,0,0,44.9012,-91.3039,44.9732,-91.2639,5.35,75,1,1,1,17,0,0,0,0,"Evening","Midwest"
"387",2021,12,15,"2021-12-15",21H 5M 0S,3,"WI",55,0,2,0,0,60000,0,44.5039,-90.804,44.5402,-90.7662,3.13,250,1,1,1,53,19,0,0,0,"Evening","Midwest"
"388",2021,12,15,"2021-12-15",21H 7M 0S,3,"WI",55,0,2,0,0,2e+05,0,44.511,-90.7491,44.5496,-90.7318,2.8,250,1,1,1,19,0,0,0,0,"Evening","Midwest"
"389",2021,12,15,"2021-12-15",21H 16M 0S,3,"WI",55,0,2,0,0,2e+05,0,44.5975,-90.5799,44.6127,-90.5713,1.13,50,1,1,1,19,0,0,0,0,"Evening","Midwest"
"390",2021,12,15,"2021-12-15",21H 16M 0S,3,"WI",55,0,2,0,0,120000,0,44.901,-90.9834,44.9904,-90.9003,7.41,75,1,1,1,17,19,0,0,0,"Evening","Midwest"
"391",2021,12,15,"2021-12-15",21H 22M 0S,3,"WI",55,0,1,0,0,160000,0,44.7667,-90.6642,44.7757,-90.6509,0.9,50,1,1,1,19,0,0,0,0,"Evening","Midwest"
"392",2021,12,18,"2021-12-18",10H 47M 0S,3,"TX",48,0,1,0,0,2e+05,0,30.388,-95.3073,30.3937,-95.2819,1.57,100,1,1,1,339,0,0,0,0,"Morning","South"
"393",2021,12,21,"2021-12-21",5H 25M 0S,3,"FL",12,0,1,1,0,750000,0,26.5125,-81.8421,26.5291,-81.8325,1.29,50,1,1,1,71,0,0,0,0,"Night","South"
"394",2021,12,29,"2021-12-29",14H 7M 0S,3,"GA",13,0,0,0,0,15000,0,30.9019,-84.5761,30.9131,-84.5669,0.95,50,1,1,1,87,0,0,0,0,"Afternoon","South"
"395",2021,12,29,"2021-12-29",18H 27M 0S,3,"AL",1,0,1,0,0,0,0,33.9167,-88.0816,33.9307,-87.7764,17.53,300,1,1,1,75,93,0,0,0,"Afternoon","South"
"396",2021,12,29,"2021-12-29",20H 21M 0S,3,"AL",1,0,1,0,0,0,0,34.5167,-85.9429,34.5115,-85.8375,6.03,285,1,1,1,49,0,0,0,0,"Evening","South"
"397",2021,12,29,"2021-12-29",21H 2M 0S,3,"AL",1,0,0,0,0,0,0,33.9681,-85.9351,33.9741,-85.9155,1.2,100,1,1,1,55,0,0,0,0,"Evening","South"
"398",2021,12,29,"2021-12-29",21H 52M 0S,3,"GA",13,0,0,0,0,0,0,34.3433,-84.8541,34.3457,-84.8205,1.93,100,1,1,1,15,0,0,0,0,"Evening","South"
"399",2021,12,29,"2021-12-29",22H 1M 0S,3,"AL",1,0,1,0,0,0,0,33.0444,-86.7754,33.0492,-86.5879,10.93,400,1,1,1,21,117,0,0,0,"Evening","South"
"400",2021,12,29,"2021-12-29",23H 3M 0S,3,"GA",13,0,0,0,0,0,0,34.176,-83.9808,34.1692,-83.9469,2,75,1,1,1,139,0,0,0,0,"Evening","South"
"401",2021,12,29,"2021-12-29",23H 19M 0S,3,"GA",13,0,1,0,0,0,0,34.3022,-84.4754,34.3012,-84.4673,0.48,100,1,1,1,57,0,0,0,0,"Evening","South"
"402",2021,12,30,"2021-12-30",14H 16M 0S,3,"GA",13,0,1,0,0,1e+05,0,31.1087,-83.7293,31.1184,-83.6658,3.82,150,1,1,1,71,0,0,0,0,"Afternoon","South"
"403",2021,12,30,"2021-12-30",15H 3M 0S,3,"GA",13,0,1,0,0,1e+05,0,31.1703,-83.3804,31.1805,-83.3453,2.19,150,1,1,1,75,0,0,0,0,"Afternoon","South"
"404",2021,12,30,"2021-12-30",15H 32M 0S,3,"GA",13,0,1,0,0,0,0,31.69,-82.73,31.7439,-82.5412,11.71,300,1,1,1,161,1,0,0,0,"Afternoon","South"
"405",2021,12,30,"2021-12-30",17H 9M 0S,3,"GA",13,0,0,0,0,0,0,32.23,-83.59,32.22,-83.42,10.1,200,1,1,1,235,0,0,0,0,"Afternoon","South"
"406",2021,12,31,"2021-12-31",14H 49M 0S,3,"AL",1,0,1,0,0,0,0,34.2875,-85.7878,34.2998,-85.7805,0.95,50,1,1,1,49,0,0,0,0,"Afternoon","South"
"407",2021,12,31,"2021-12-31",16H 32M 0S,3,"GA",13,0,1,0,0,0,0,33.7372,-84.9998,33.7625,-84.9633,2.75,150,1,1,1,45,0,0,0,0,"Afternoon","South"
"408",2021,12,31,"2021-12-31",16H 39M 0S,3,"GA",13,0,1,6,0,0,0,33.5676,-83.9877,33.5842,-83.9498,2.5,75,1,1,1,217,0,0,0,0,"Afternoon","South"
"409",2021,12,5,"2021-12-05",20H 24M 0S,3,"KY",21,0,0,0,0,1000,0,37.0641,-88.5377,37.0639,-88.5325,0.29,25,1,1,1,139,0,0,0,0,"Evening","South"
"410",2021,12,5,"2021-12-05",22H 2M 0S,3,"MO",29,0,1,0,0,150000,0,36.951,-93.253,36.948,-93.191,3.43,100,1,1,1,43,0,0,0,0,"Evening","Midwest"
"411",2021,12,5,"2021-12-05",22H 21M 0S,3,"IL",17,0,1,0,0,80000,0,37.9,-88.97,37.91,-88.9,3.88,175,1,1,1,55,0,0,0,0,"Evening","Midwest"
"412",2021,12,6,"2021-12-06",3H 10M 0S,3,"KY",21,0,1,0,0,0,0,38.2337,-84.8811,38.2405,-84.8552,1.5,50,1,1,1,73,0,0,0,0,"Night","South"
"413",2021,12,6,"2021-12-06",3H 22M 0S,3,"KY",21,0,1,2,0,0,0,38.2652,-84.6827,38.2652,-84.6781,0.25,60,1,1,1,209,0,0,0,0,"Night","South"
"414",2021,12,6,"2021-12-06",3H 23M 0S,3,"KY",21,0,0,0,0,25000,0,36.62,-88.72,36.59,-88.62,5.92,100,1,1,1,83,0,0,0,0,"Night","South"
"415",2021,12,6,"2021-12-06",3H 34M 0S,3,"KY",21,0,1,0,0,229000,0,36.59,-88.53,36.57,-88.36,9.57,500,1,1,1,83,35,0,0,0,"Night","South"
"416",2021,12,6,"2021-12-06",4H 33M 0S,3,"KY",21,0,1,0,0,150000,0,36.83,-87.22,36.8477,-87.0665,8.58,100,1,1,1,219,0,0,0,0,"Night","South"
"417",2021,12,6,"2021-12-06",4H 40M 0S,3,"KY",21,0,0,0,0,10000,0,36.74,-87.17,36.74,-87.09,4.43,75,1,1,1,219,0,0,0,0,"Night","South"
"418",2021,12,6,"2021-12-06",5H 59M 0S,3,"TN",47,0,0,0,0,15000,0,36.385,-86.2221,36.384,-86.1379,4.77,100,1,1,1,169,0,0,0,0,"Night","South"
"419",2021,12,6,"2021-12-06",6H 34M 0S,3,"TN",47,0,0,0,0,5000,0,35.234,-87.544,35.2351,-87.5395,0.27,25,1,1,1,99,0,0,0,0,"Night","South"
"420",2021,12,6,"2021-12-06",6H 55M 0S,3,"LA",22,0,0,0,0,2000,0,31.2,-93.13,31.2016,-93.1263,0.24,10,1,1,1,115,0,0,0,0,"Night","South"
"421",2021,12,6,"2021-12-06",6H 56M 0S,3,"TN",47,0,0,0,0,15000,0,36.4755,-85.3063,36.4788,-85.2599,2.64,100,1,1,1,133,0,0,0,0,"Night","South"
"422",2021,12,6,"2021-12-06",7H 4M 0S,3,"TN",47,0,0,0,0,25000,0,36.479,-85.195,36.4822,-85.1413,3.02,200,1,1,1,133,137,0,0,0,"Morning","South"
"423",2021,12,6,"2021-12-06",7H 40M 0S,3,"TN",47,0,1,0,0,30000,0,35.3945,-86.3314,35.393,-86.1896,7.97,100,1,1,1,3,127,31,0,0,"Morning","South"
"424",2021,12,6,"2021-12-06",9H 5M 0S,3,"AL",1,0,-9,0,0,0,0,34.39,-86.95,34.38,-86.93,1.33,100,1,1,1,103,0,0,0,0,"Morning","South"
"425",2021,12,6,"2021-12-06",14H 56M 0S,3,"LA",22,0,0,0,0,50000,0,30.438,-90.0813,30.4435,-90.0461,2.13,75,1,1,1,103,0,0,0,0,"Afternoon","South"
"426",2021,12,8,"2021-12-08",7M 0S,3,"FL",12,0,0,0,0,0,0,30.4952,-86.1819,30.5009,-86.1534,1.74,50,1,1,1,131,0,0,0,0,"Night","South"
"427",2021,12,8,"2021-12-08",16H 20M 0S,3,"FL",12,0,1,0,0,0,0,29.9412,-82.1101,29.9385,-82.1016,0.54,200,1,1,1,7,0,0,0,0,"Afternoon","South"
"428",2021,1,25,"2021-01-25",16H 29M 0S,3,"TN",47,0,0,0,0,10000,0,35.1176,-89.6047,35.1252,-89.5844,1.26,50,1,1,1,47,0,0,0,0,"Afternoon","South"
"429",2021,1,25,"2021-01-25",22H 40M 0S,3,"AL",1,0,3,30,1,0,0,33.5965,-86.8256,33.6598,-86.6678,10.4,900,1,1,1,73,0,0,0,0,"Evening","South"
"430",2021,1,27,"2021-01-27",10H 30M 0S,3,"FL",12,0,1,0,0,5000,0,30.4182,-84.5522,30.4196,-84.5381,0.85,50,1,1,1,73,0,0,0,0,"Morning","South"
"431",2021,1,27,"2021-01-27",10H 37M 0S,3,"FL",12,0,1,0,0,2e+05,0,30.4074,-84.4323,30.3705,-84.0763,21.37,200,1,1,1,73,0,0,0,0,"Morning","South"
"432",2021,1,30,"2021-01-30",13H 43M 0S,3,"OK",40,0,-9,0,0,0,0,36.867,-95.803,36.875,-95.783,1.2,100,1,1,1,105,0,0,0,0,"Afternoon","South"
"433",2021,1,30,"2021-01-30",13H 46M 0S,3,"OK",40,0,-9,0,0,0,0,36.8768,-95.774,36.8794,-95.7679,0.4,75,1,1,1,105,0,0,0,0,"Afternoon","South"
"434",2021,1,30,"2021-01-30",13H 48M 0S,3,"OK",40,0,-9,0,0,0,0,36.8848,-95.7617,36.8953,-95.7385,1.5,150,1,1,1,105,0,0,0,0,"Afternoon","South"
"435",2021,1,30,"2021-01-30",13H 56M 0S,3,"OK",40,0,-9,0,0,0,0,36.894,-95.6926,36.9064,-95.6593,2,100,1,1,1,105,0,0,0,0,"Afternoon","South"
"436",2021,1,1,"2021-01-01",13H 1M 0S,3,"GA",13,0,0,0,0,25000,0,32.632,-84.256,32.657,-84.216,2.9,150,1,1,1,269,0,0,0,0,"Afternoon","South"
"437",2021,1,1,"2021-01-01",13H 18M 0S,3,"GA",13,0,0,0,0,25000,0,32.774,-84.093,32.782,-84.082,0.84,100,1,1,1,79,0,0,0,0,"Afternoon","South"
"438",2021,1,1,"2021-01-01",13H 35M 0S,3,"GA",13,0,0,0,0,1e+05,0,32.897,-83.959,32.904,-83.94,1.2,150,1,1,1,207,0,0,0,0,"Afternoon","South"
"439",2021,1,1,"2021-01-01",13H 51M 0S,3,"GA",13,0,1,0,0,45000,0,33.0057,-83.7998,33.0312,-83.7509,3.34,200,1,1,1,207,0,0,0,0,"Afternoon","South"
"440",2021,1,4,"2021-01-04",15H 34M 0S,3,"CA",6,0,0,0,0,0,0,39.96,-122.33,39.9492,-122.334,0.78,3,1,1,1,103,0,0,0,0,"Afternoon","West"
"441",2021,1,4,"2021-01-04",16H 40M 0S,3,"CA",6,0,0,0,0,0,0,39.9562,-122.0167,39.9749,-121.9729,2.66,3,1,1,1,103,0,0,0,0,"Afternoon","West"
"442",2021,1,6,"2021-01-06",18H 14M 0S,3,"TX",48,0,1,0,0,5e+05,0,29.3974,-94.9259,29.3933,-94.8928,2.01,50,1,1,1,167,0,0,0,0,"Afternoon","South"
"443",2021,1,6,"2021-01-06",22H 52M 0S,3,"LA",22,0,1,0,0,50000,0,30.2401,-91.8108,30.2549,-91.8015,1.16,40,1,1,1,99,0,0,0,0,"Evening","South"
"444",2021,2,14,"2021-02-14",7M 0S,3,"FL",12,0,0,0,0,20000,0,27.8165,-82.8038,27.832,-82.792,1.29,30,1,1,1,103,0,0,0,0,"Night","South"
"445",2021,2,14,"2021-02-14",13H 30M 0S,3,"FL",12,0,0,0,0,0,0,29.8599,-81.4972,29.8598,-81.4971,0.01,10,1,1,1,109,0,0,0,0,"Afternoon","South"
"446",2021,2,15,"2021-02-15",14H 2M 0S,3,"FL",12,0,0,0,0,5000,0,30.2211,-85.8898,30.2338,-85.8735,1.31,50,1,1,1,5,0,0,0,0,"Afternoon","South"
"447",2021,2,15,"2021-02-15",14H 39M 0S,3,"FL",12,0,0,0,0,25000,0,30.5994,-85.4557,30.6095,-85.454,0.71,100,1,1,1,133,0,0,0,0,"Afternoon","South"
"448",2021,2,15,"2021-02-15",15H 17M 0S,3,"FL",12,0,0,0,0,0,0,30.207,-82.738,30.208,-82.734,0.25,60,1,1,1,23,0,0,0,0,"Afternoon","South"
"449",2021,2,15,"2021-02-15",15H 29M 0S,3,"GA",13,0,0,0,0,0,0,30.89,-84.82,30.8944,-84.8133,0.5,50,1,1,1,253,0,0,0,0,"Afternoon","South"
"450",2021,2,15,"2021-02-15",15H 38M 0S,3,"GA",13,0,2,5,0,5e+05,0,31.3,-84.7,31.281,-84.7211,1.81,600,1,1,1,99,0,0,0,0,"Afternoon","South"
"451",2021,2,15,"2021-02-15",22H 34M 0S,3,"NC",37,0,3,10,3,0,0,33.9118,-78.5096,34.1774,-78.3008,21.9,275,1,1,1,19,0,0,0,0,"Evening","South"
"452",2021,2,28,"2021-02-28",18H 15M 0S,3,"LA",22,0,1,0,0,30000,0,32.8911,-94.0091,32.898,-93.9853,1.46,165,1,1,1,17,0,0,0,0,"Afternoon","South"
"453",2021,2,28,"2021-02-28",20H 18M 0S,3,"KY",21,0,1,0,0,40000,0,36.7925,-85.0874,36.794,-85.02,3.66,75,1,1,1,53,231,0,0,0,"Evening","South"
"454",2021,2,6,"2021-02-06",15H 12M 0S,3,"FL",12,0,0,0,0,0,0,27.7359,-80.532,27.7379,-80.5318,0.14,65,1,1,1,61,0,0,0,0,"Afternoon","South"
"455",2021,3,12,"2021-03-12",17H 5M 0S,3,"TX",48,0,-9,0,0,0,0,33.7628,-102.0183,33.778,-102.0038,1.34,100,1,1,1,303,0,0,0,0,"Afternoon","South"
"456",2021,3,12,"2021-03-12",20H 16M 0S,3,"TX",48,0,-9,0,0,0,0,33.8791,-100.3975,33.8797,-100.3935,0.23,50,1,1,1,101,0,0,0,0,"Evening","South"
"457",2021,3,13,"2021-03-13",14H 55M 0S,3,"TX",48,0,-9,0,0,0,0,34.5267,-102.1505,34.5284,-102.1345,0.92,20,1,1,1,69,0,0,0,0,"Afternoon","South"
"458",2021,3,13,"2021-03-13",15H 15M 0S,3,"TX",48,0,2,0,0,6e+05,0,34.7054,-101.9869,34.95,-101.7648,21.25,1000,1,1,1,437,381,0,0,0,"Afternoon","South"
"459",2021,3,13,"2021-03-13",15H 31M 0S,3,"TX",48,0,1,0,0,0,0,34.8012,-101.9115,34.8243,-101.8769,2.5,500,1,1,1,381,0,0,0,0,"Afternoon","South"
"460",2021,3,13,"2021-03-13",15H 37M 0S,3,"TX",48,0,1,0,0,30000,0,34.8163,-101.8576,34.8579,-101.8213,3.54,100,1,1,1,381,0,0,0,0,"Afternoon","South"
"461",2021,3,13,"2021-03-13",15H 48M 0S,3,"TX",48,0,1,0,0,320000,0,34.9765,-101.7275,35.0366,-101.604,8.16,800,1,1,1,381,11,0,0,0,"Afternoon","South"
"462",2021,3,13,"2021-03-13",15H 54M 0S,3,"TX",48,0,0,0,0,0,0,34.4136,-102.1134,34.4262,-102.1057,1.42,30,1,1,1,69,0,0,0,0,"Afternoon","South"
"463",2021,3,13,"2021-03-13",15H 55M 0S,3,"TX",48,0,-9,0,0,0,0,34.5248,-102.0696,34.5289,-102.0677,0.3,30,1,1,1,69,0,0,0,0,"Afternoon","South"
"464",2021,3,13,"2021-03-13",16H 5M 0S,3,"TX",48,0,0,0,0,0,0,34.7335,-101.7323,34.7623,-101.6852,3.23,50,1,1,1,437,381,0,0,0,"Afternoon","South"
"465",2021,3,13,"2021-03-13",16H 6M 0S,3,"TX",48,0,0,0,0,30000,0,35.0114,-101.6449,35.1717,-101.5274,12.96,1000,1,1,1,381,11,0,0,0,"Afternoon","South"
"466",2021,3,13,"2021-03-13",16H 21M 0S,3,"TX",48,0,-9,0,0,0,0,34.0825,-101.6966,34.0825,-101.6966,0.04,20,1,1,1,189,0,0,0,0,"Afternoon","South"
"467",2021,3,13,"2021-03-13",16H 46M 0S,3,"TX",48,0,-9,0,0,0,0,34.2333,-101.4877,34.2333,-101.4877,0.05,20,1,1,1,189,0,0,0,0,"Afternoon","South"
"468",2021,3,13,"2021-03-13",17H 2M 0S,3,"TX",48,0,-9,0,0,0,0,35.1251,-101.236,35.1698,-101.2295,3.11,800,1,1,1,11,0,0,0,0,"Afternoon","South"
"469",2021,3,13,"2021-03-13",17H 8M 0S,3,"TX",48,0,-9,0,0,0,0,34.4504,-101.3292,34.4504,-101.3292,0.06,20,1,1,1,45,0,0,0,0,"Afternoon","South"
"470",2021,3,13,"2021-03-13",17H 48M 0S,3,"TX",48,0,2,0,0,250000,0,34.8861,-100.9292,35.0549,-100.8505,13.22,1200,1,1,1,129,0,0,0,0,"Afternoon","South"
"471",2021,3,13,"2021-03-13",17H 51M 0S,3,"TX",48,0,0,0,0,30000,0,34.9348,-100.9031,34.9475,-100.8973,0.95,40,1,1,1,129,0,0,0,0,"Afternoon","South"
"472",2021,3,13,"2021-03-13",19H 41M 0S,3,"TX",48,0,-9,0,0,0,0,34.28,-99.965,34.28,-99.965,0.2,50,1,1,1,197,0,0,0,0,"Evening","South"
"473",2021,3,13,"2021-03-13",20H 0M 0S,3,"TX",48,0,-9,0,0,0,0,34.3834,-99.88,34.3834,-99.88,0.2,30,1,1,1,197,0,0,0,0,"Evening","South"
"474",2021,3,13,"2021-03-13",20H 15M 0S,3,"OK",40,0,0,0,0,0,0,34.49,-99.7704,34.49,-99.7704,0.2,30,1,1,1,65,0,0,0,0,"Evening","South"
"475",2021,3,13,"2021-03-13",20H 29M 0S,3,"OK",40,0,-9,0,0,0,0,34.583,-99.7,34.583,-99.7,0.2,20,1,1,1,57,0,0,0,0,"Evening","South"
"476",2021,3,13,"2021-03-13",20H 49M 0S,3,"OK",40,0,1,0,0,15000,0,34.767,-99.668,34.775,-99.66,0.7,50,1,1,1,55,0,0,0,0,"Evening","South"
